Sender,Receiver,score,Ligand,Receptor
Malignant,Tcell,4.6261048153609815e-07,LAMA4,CD99
Stroma,Tcell,1.239878963846752e-06,LAMA4,CD99
Tcell,Tcell,0.0006123349561488342,LAMA4,CD99
Bcell,Bcell,0.0006748543714789394,LAMA4,CD9
Endothelial,Bcell,1.3999293904113211e-06,LAMA4,CD9
Macrophage,Bcell,5.292781683892616e-06,LAMA4,CD9
Malignant,Bcell,7.737132686443504e-07,LAMA4,CD9
Stroma,Bcell,9.214870449365398e-06,LAMA4,CD9
Tcell,Bcell,1.3093578587102364e-05,LAMA4,CD9
Bcell,Endothelial,1.4089451595608762e-06,LAMA4,CD9
Endothelial,Endothelial,0.0004943943493864811,LAMA4,CD9
Macrophage,Endothelial,4.421522933366995e-06,LAMA4,CD9
Malignant,Endothelial,7.088576302305125e-07,LAMA4,CD9
Stroma,Endothelial,2.6683038312796246e-06,LAMA4,CD9
Tcell,Endothelial,9.185169851947775e-06,LAMA4,CD9
Bcell,Macrophage,1.0983109231731643e-06,LAMA4,CD9
Endothelial,Macrophage,4.306290419385568e-06,LAMA4,CD9
Macrophage,Macrophage,0.00024274190924486198,LAMA4,CD9
Malignant,Macrophage,1.0256662191080977e-06,LAMA4,CD9
Stroma,Macrophage,8.649027436623004e-07,LAMA4,CD9
Tcell,Macrophage,8.340049415732237e-07,LAMA4,CD9
Bcell,Malignant,4.3257358541364584e-07,LAMA4,CD9
Endothelial,Malignant,1.2850264308201834e-06,LAMA4,CD9
Macrophage,Malignant,7.275168675284358e-07,LAMA4,CD9
Malignant,Malignant,1.896515037051298e-05,LAMA4,CD9
Stroma,Malignant,1.4667450004154451e-06,LAMA4,CD9
Tcell,Malignant,6.887541522620614e-07,LAMA4,CD9
Bcell,Stroma,4.305751030147279e-06,LAMA4,CD9
Endothelial,Stroma,8.661060135814006e-06,LAMA4,CD9
Macrophage,Stroma,2.334681210944099e-06,LAMA4,CD9
Malignant,Stroma,1.5734714917100608e-06,LAMA4,CD9
Stroma,Stroma,0.00015472501279429745,LAMA4,CD9
Tcell,Stroma,3.8580464505703555e-06,LAMA4,CD9
Bcell,Tcell,2.219344746600253e-06,LAMA4,CD9
Endothelial,Tcell,1.7898981315159385e-06,LAMA4,CD9
Macrophage,Tcell,1.138641704285638e-05,LAMA4,CD9
Malignant,Tcell,5.809239824771546e-07,LAMA4,CD9
Stroma,Tcell,9.414977652246002e-07,LAMA4,CD9
Tcell,Tcell,0.0005935528221750612,LAMA4,CD9
Bcell,Bcell,0.0004721112616158854,LAMA4,CDH1
Endothelial,Bcell,2.5690695641315035e-05,LAMA4,CDH1
Macrophage,Bcell,1.2744967789208136e-05,LAMA4,CDH1
Malignant,Bcell,1.5010133132905592e-06,LAMA4,CDH1
Stroma,Bcell,1.6383427574451694e-05,LAMA4,CDH1
Tcell,Bcell,7.224156794507106e-05,LAMA4,CDH1
Bcell,Endothelial,2.0464527401020052e-05,LAMA4,CDH1
Endothelial,Endothelial,0.0002736969264482893,LAMA4,CDH1
Macrophage,Endothelial,9.753362871837418e-06,LAMA4,CDH1
Malignant,Endothelial,3.6347552433974116e-06,LAMA4,CDH1
Stroma,Endothelial,2.4209371208463417e-06,LAMA4,CDH1
Tcell,Endothelial,6.6690444633949436e-06,LAMA4,CDH1
Bcell,Macrophage,6.172156226819182e-06,LAMA4,CDH1
Endothelial,Macrophage,5.658584611024503e-06,LAMA4,CDH1
Macrophage,Macrophage,0.00018045190239295803,LAMA4,CDH1
Malignant,Macrophage,2.728372913270058e-06,LAMA4,CDH1
Stroma,Macrophage,2.4534600101208715e-06,LAMA4,CDH1
Tcell,Macrophage,8.267042094474876e-06,LAMA4,CDH1
Bcell,Malignant,1.4934863244037693e-06,LAMA4,CDH1
Endothelial,Malignant,3.163867845124177e-06,LAMA4,CDH1
Macrophage,Malignant,2.170739922587573e-06,LAMA4,CDH1
Malignant,Malignant,1.568070625080749e-05,LAMA4,CDH1
Stroma,Malignant,3.2243766315503834e-06,LAMA4,CDH1
Tcell,Malignant,3.0920756262804627e-06,LAMA4,CDH1
Bcell,Stroma,2.273665098238391e-06,LAMA4,CDH1
Endothelial,Stroma,3.6458374737875566e-06,LAMA4,CDH1
Macrophage,Stroma,4.999684663424672e-06,LAMA4,CDH1
Malignant,Stroma,3.383739874791571e-06,LAMA4,CDH1
Stroma,Stroma,0.00010670413438415926,LAMA4,CDH1
Tcell,Stroma,4.614632451695578e-06,LAMA4,CDH1
Bcell,Tcell,2.2724260072995892e-05,LAMA4,CDH1
Endothelial,Tcell,1.0708954798873443e-05,LAMA4,CDH1
Macrophage,Tcell,2.960310317387822e-06,LAMA4,CDH1
Malignant,Tcell,3.4200110800746916e-06,LAMA4,CDH1
Stroma,Tcell,7.186895324357881e-07,LAMA4,CDH1
Tcell,Tcell,0.00031941667795697256,LAMA4,CDH1
Bcell,Bcell,0.0005070166336797251,LAMA4,DAG1
Endothelial,Bcell,1.0518016057836806e-05,LAMA4,DAG1
Macrophage,Bcell,1.010480875853414e-05,LAMA4,DAG1
Malignant,Bcell,8.551475104630458e-07,LAMA4,DAG1
Stroma,Bcell,2.3830091185632088e-05,LAMA4,DAG1
Tcell,Bcell,3.907094517545201e-06,LAMA4,DAG1
Bcell,Endothelial,1.2814098351378914e-05,LAMA4,DAG1
Endothelial,Endothelial,0.0002890233994458714,LAMA4,DAG1
Macrophage,Endothelial,2.225096603134304e-05,LAMA4,DAG1
Malignant,Endothelial,2.8224893868777674e-06,LAMA4,DAG1
Stroma,Endothelial,8.247864705144047e-06,LAMA4,DAG1
Tcell,Endothelial,6.869395476563924e-07,LAMA4,DAG1
Bcell,Macrophage,8.167407785108696e-06,LAMA4,DAG1
Endothelial,Macrophage,2.025589147871205e-05,LAMA4,DAG1
Macrophage,Macrophage,0.0001663595796907966,LAMA4,DAG1
Malignant,Macrophage,1.7045105076186115e-06,LAMA4,DAG1
Stroma,Macrophage,4.467934483921594e-06,LAMA4,DAG1
Tcell,Macrophage,5.979446068845292e-06,LAMA4,DAG1
Bcell,Malignant,1.0975972730785801e-06,LAMA4,DAG1
Endothelial,Malignant,3.7165546715689657e-06,LAMA4,DAG1
Macrophage,Malignant,1.712629719829794e-06,LAMA4,DAG1
Malignant,Malignant,1.5638279656670568e-05,LAMA4,DAG1
Stroma,Malignant,2.971080588109567e-06,LAMA4,DAG1
Tcell,Malignant,3.0875049408994874e-06,LAMA4,DAG1
Bcell,Stroma,2.986109661016402e-06,LAMA4,DAG1
Endothelial,Stroma,3.157405369726133e-06,LAMA4,DAG1
Macrophage,Stroma,9.825944969244264e-06,LAMA4,DAG1
Malignant,Stroma,3.303021754797886e-06,LAMA4,DAG1
Stroma,Stroma,0.0001107013201141499,LAMA4,DAG1
Tcell,Stroma,1.1105468515239818e-05,LAMA4,DAG1
Bcell,Tcell,1.8826380024993505e-05,LAMA4,DAG1
Endothelial,Tcell,1.0765680236867317e-05,LAMA4,DAG1
Macrophage,Tcell,2.953679989045931e-05,LAMA4,DAG1
Malignant,Tcell,3.210507096424631e-06,LAMA4,DAG1
Stroma,Tcell,1.1040878043693493e-05,LAMA4,DAG1
Tcell,Tcell,0.000355089864078036,LAMA4,DAG1
Bcell,Bcell,0.0006922276025098133,LAMA4,ENO1
Endothelial,Bcell,1.1893906602852136e-06,LAMA4,ENO1
Macrophage,Bcell,5.508157061897611e-06,LAMA4,ENO1
Malignant,Bcell,1.3956494243573812e-06,LAMA4,ENO1
Stroma,Bcell,1.0576173249715313e-05,LAMA4,ENO1
Tcell,Bcell,1.0366839713437308e-06,LAMA4,ENO1
Bcell,Endothelial,6.738736362402083e-06,LAMA4,ENO1
Endothelial,Endothelial,0.0005293541415445354,LAMA4,ENO1
Macrophage,Endothelial,1.3764643243534042e-06,LAMA4,ENO1
Malignant,Endothelial,5.556675063703924e-07,LAMA4,ENO1
Stroma,Endothelial,1.7118930079468255e-06,LAMA4,ENO1
Tcell,Endothelial,2.0537252906008185e-07,LAMA4,ENO1
Bcell,Macrophage,7.285684172209661e-07,LAMA4,ENO1
Endothelial,Macrophage,3.44997604259876e-06,LAMA4,ENO1
Macrophage,Macrophage,0.00024603887376645,LAMA4,ENO1
Malignant,Macrophage,1.5643972594388479e-06,LAMA4,ENO1
Stroma,Macrophage,9.017601730251649e-07,LAMA4,ENO1
Tcell,Macrophage,5.45009581775877e-07,LAMA4,ENO1
Bcell,Malignant,3.309993934532144e-07,LAMA4,ENO1
Endothelial,Malignant,1.2641748812402786e-06,LAMA4,ENO1
Macrophage,Malignant,5.587896335061387e-07,LAMA4,ENO1
Malignant,Malignant,1.928550513951064e-05,LAMA4,ENO1
Stroma,Malignant,9.226039255110297e-07,LAMA4,ENO1
Tcell,Malignant,7.461459184413404e-07,LAMA4,ENO1
Bcell,Stroma,6.611215222219173e-07,LAMA4,ENO1
Endothelial,Stroma,8.659097854558141e-07,LAMA4,ENO1
Macrophage,Stroma,2.2343244926723763e-06,LAMA4,ENO1
Malignant,Stroma,1.5646772715856325e-06,LAMA4,ENO1
Stroma,Stroma,0.00015806921865973566,LAMA4,ENO1
Tcell,Stroma,4.895069498327462e-07,LAMA4,ENO1
Bcell,Tcell,1.644802928209709e-06,LAMA4,ENO1
Endothelial,Tcell,1.748791288804213e-06,LAMA4,ENO1
Macrophage,Tcell,6.065202928542802e-06,LAMA4,ENO1
Malignant,Tcell,7.43766696268049e-07,LAMA4,ENO1
Stroma,Tcell,1.921329259431864e-06,LAMA4,ENO1
Tcell,Tcell,0.0006491427790596322,LAMA4,ENO1
Bcell,Bcell,0.0006004670059205599,LAMA4,ERBB2
Endothelial,Bcell,3.906983209160515e-06,LAMA4,ERBB2
Macrophage,Bcell,5.987296210109151e-06,LAMA4,ERBB2
Malignant,Bcell,2.0824884180423225e-06,LAMA4,ERBB2
Stroma,Bcell,6.222316723313233e-06,LAMA4,ERBB2
Tcell,Bcell,3.750470243025743e-06,LAMA4,ERBB2
Bcell,Endothelial,3.1861866664642674e-06,LAMA4,ERBB2
Endothelial,Endothelial,0.00043237301631299284,LAMA4,ERBB2
Macrophage,Endothelial,2.485301940876647e-06,LAMA4,ERBB2
Malignant,Endothelial,1.05958387187302e-06,LAMA4,ERBB2
Stroma,Endothelial,5.192260495462005e-06,LAMA4,ERBB2
Tcell,Endothelial,1.4375072225077691e-07,LAMA4,ERBB2
Bcell,Macrophage,6.146529521216212e-06,LAMA4,ERBB2
Endothelial,Macrophage,7.237912826625155e-06,LAMA4,ERBB2
Macrophage,Macrophage,0.00022229217136501885,LAMA4,ERBB2
Malignant,Macrophage,4.6340225823549704e-07,LAMA4,ERBB2
Stroma,Macrophage,1.458559404308891e-06,LAMA4,ERBB2
Tcell,Macrophage,1.2586669106052488e-06,LAMA4,ERBB2
Bcell,Malignant,2.814303516646015e-07,LAMA4,ERBB2
Endothelial,Malignant,2.8385483476638012e-06,LAMA4,ERBB2
Macrophage,Malignant,7.791750286004589e-07,LAMA4,ERBB2
Malignant,Malignant,1.79759997740211e-05,LAMA4,ERBB2
Stroma,Malignant,2.0094114856266483e-06,LAMA4,ERBB2
Tcell,Malignant,2.8377336283514185e-07,LAMA4,ERBB2
Bcell,Stroma,5.8225353510941365e-06,LAMA4,ERBB2
Endothelial,Stroma,1.172567965726728e-06,LAMA4,ERBB2
Macrophage,Stroma,7.785664465213882e-06,LAMA4,ERBB2
Malignant,Stroma,1.3767119138896571e-06,LAMA4,ERBB2
Stroma,Stroma,0.00013693957169873407,LAMA4,ERBB2
Tcell,Stroma,4.4646086843459335e-07,LAMA4,ERBB2
Bcell,Tcell,1.5682106502261234e-05,LAMA4,ERBB2
Endothelial,Tcell,8.911424992201585e-06,LAMA4,ERBB2
Macrophage,Tcell,6.083223363585629e-06,LAMA4,ERBB2
Malignant,Tcell,1.0804702668106937e-06,LAMA4,ERBB2
Stroma,Tcell,6.106561004687329e-07,LAMA4,ERBB2
Tcell,Tcell,0.0006623456114373081,LAMA4,ERBB2
Bcell,Bcell,0.000524540448307495,LAMA4,ERBB3
Endothelial,Bcell,7.455505796635579e-06,LAMA4,ERBB3
Macrophage,Bcell,9.16669541809419e-06,LAMA4,ERBB3
Malignant,Bcell,1.4157344642195962e-06,LAMA4,ERBB3
Stroma,Bcell,1.3197270708204433e-05,LAMA4,ERBB3
Tcell,Bcell,7.208238036316532e-06,LAMA4,ERBB3
Bcell,Endothelial,1.848948913506513e-05,LAMA4,ERBB3
Endothelial,Endothelial,0.0003146751226034728,LAMA4,ERBB3
Macrophage,Endothelial,3.5574504377446143e-06,LAMA4,ERBB3
Malignant,Endothelial,1.4469204461086505e-06,LAMA4,ERBB3
Stroma,Endothelial,3.876316301553887e-06,LAMA4,ERBB3
Tcell,Endothelial,4.5492582934440714e-06,LAMA4,ERBB3
Bcell,Macrophage,9.063389457292946e-06,LAMA4,ERBB3
Endothelial,Macrophage,6.4251266225955284e-06,LAMA4,ERBB3
Macrophage,Macrophage,0.0002061499013340988,LAMA4,ERBB3
Malignant,Macrophage,1.6346807749885928e-06,LAMA4,ERBB3
Stroma,Macrophage,1.471478514196504e-06,LAMA4,ERBB3
Tcell,Macrophage,4.696185550055419e-06,LAMA4,ERBB3
Bcell,Malignant,7.601782738552348e-07,LAMA4,ERBB3
Endothelial,Malignant,3.2501144887700026e-06,LAMA4,ERBB3
Macrophage,Malignant,1.7813156549855544e-06,LAMA4,ERBB3
Malignant,Malignant,1.6539349195734298e-05,LAMA4,ERBB3
Stroma,Malignant,2.9060366984620363e-06,LAMA4,ERBB3
Tcell,Malignant,1.807091339459281e-06,LAMA4,ERBB3
Bcell,Stroma,3.081479596909276e-06,LAMA4,ERBB3
Endothelial,Stroma,4.854236157606475e-06,LAMA4,ERBB3
Macrophage,Stroma,6.651956818286329e-06,LAMA4,ERBB3
Malignant,Stroma,2.695076366086602e-06,LAMA4,ERBB3
Stroma,Stroma,0.00012187863382910415,LAMA4,ERBB3
Tcell,Stroma,6.634252515760561e-07,LAMA4,ERBB3
Bcell,Tcell,1.681481610281883e-05,LAMA4,ERBB3
Endothelial,Tcell,6.8257500144419785e-06,LAMA4,ERBB3
Macrophage,Tcell,6.687725140235278e-06,LAMA4,ERBB3
Malignant,Tcell,2.6417303171001936e-06,LAMA4,ERBB3
Stroma,Tcell,5.2628810585692135e-06,LAMA4,ERBB3
Tcell,Tcell,0.000515220555226149,LAMA4,ERBB3
Bcell,Bcell,0.0005093917063342152,LAMA4,FLOT1
Endothelial,Bcell,2.550053319944002e-06,LAMA4,FLOT1
Macrophage,Bcell,8.137250680290348e-06,LAMA4,FLOT1
Malignant,Bcell,1.737331482574373e-06,LAMA4,FLOT1
Stroma,Bcell,7.945738182867581e-06,LAMA4,FLOT1
Tcell,Bcell,6.089712571798807e-07,LAMA4,FLOT1
Bcell,Endothelial,9.210698249803856e-06,LAMA4,FLOT1
Endothelial,Endothelial,0.0004009296783072821,LAMA4,FLOT1
Macrophage,Endothelial,2.2588484044174203e-05,LAMA4,FLOT1
Malignant,Endothelial,1.6704117360769838e-06,LAMA4,FLOT1
Stroma,Endothelial,4.0922962839676605e-06,LAMA4,FLOT1
Tcell,Endothelial,3.219890665850437e-05,LAMA4,FLOT1
Bcell,Macrophage,3.621505158223328e-06,LAMA4,FLOT1
Endothelial,Macrophage,8.519036234806687e-06,LAMA4,FLOT1
Macrophage,Macrophage,0.00021736863188243365,LAMA4,FLOT1
Malignant,Macrophage,1.63466367346199e-06,LAMA4,FLOT1
Stroma,Macrophage,3.1422831719157964e-06,LAMA4,FLOT1
Tcell,Macrophage,7.353870521011503e-07,LAMA4,FLOT1
Bcell,Malignant,1.8963469427092603e-06,LAMA4,FLOT1
Endothelial,Malignant,1.8960859230869587e-06,LAMA4,FLOT1
Macrophage,Malignant,7.713985124800229e-07,LAMA4,FLOT1
Malignant,Malignant,1.7456876141822924e-05,LAMA4,FLOT1
Stroma,Malignant,2.020181038099111e-06,LAMA4,FLOT1
Tcell,Malignant,1.418515137340856e-06,LAMA4,FLOT1
Bcell,Stroma,4.214742694146061e-06,LAMA4,FLOT1
Endothelial,Stroma,1.0008250509461717e-05,LAMA4,FLOT1
Macrophage,Stroma,2.9173697839301442e-06,LAMA4,FLOT1
Malignant,Stroma,2.9458498783259405e-06,LAMA4,FLOT1
Stroma,Stroma,0.00013479548934313744,LAMA4,FLOT1
Tcell,Stroma,2.4649418479044634e-07,LAMA4,FLOT1
Bcell,Tcell,9.290329931049e-06,LAMA4,FLOT1
Endothelial,Tcell,3.602734244423278e-06,LAMA4,FLOT1
Macrophage,Tcell,2.7710450317907216e-06,LAMA4,FLOT1
Malignant,Tcell,1.7064411919399725e-06,LAMA4,FLOT1
Stroma,Tcell,1.7104821029334452e-06,LAMA4,FLOT1
Tcell,Tcell,0.0005250219597499907,LAMA4,FLOT1
Bcell,Bcell,0.0006209786313953682,LAMA4,GFRA1
Endothelial,Bcell,1.2005574043664439e-06,LAMA4,GFRA1
Macrophage,Bcell,3.791835652916234e-06,LAMA4,GFRA1
Malignant,Bcell,3.0555206686980884e-06,LAMA4,GFRA1
Stroma,Bcell,5.052174689848941e-06,LAMA4,GFRA1
Tcell,Bcell,1.5611558229670931e-06,LAMA4,GFRA1
Bcell,Endothelial,1.2024414943228253e-06,LAMA4,GFRA1
Endothelial,Endothelial,0.0004092488952045223,LAMA4,GFRA1
Macrophage,Endothelial,2.0880698998091664e-05,LAMA4,GFRA1
Malignant,Endothelial,9.230821568063351e-07,LAMA4,GFRA1
Stroma,Endothelial,2.4780600949758086e-06,LAMA4,GFRA1
Tcell,Endothelial,1.18297272599215e-06,LAMA4,GFRA1
Bcell,Macrophage,3.585635213660119e-06,LAMA4,GFRA1
Endothelial,Macrophage,5.6611052466129915e-06,LAMA4,GFRA1
Macrophage,Macrophage,0.00022620812397172466,LAMA4,GFRA1
Malignant,Macrophage,1.967590027311464e-06,LAMA4,GFRA1
Stroma,Macrophage,4.3490384165842276e-07,LAMA4,GFRA1
Tcell,Macrophage,1.08345151447541e-06,LAMA4,GFRA1
Bcell,Malignant,1.309848550337246e-06,LAMA4,GFRA1
Endothelial,Malignant,2.775587506881809e-06,LAMA4,GFRA1
Macrophage,Malignant,1.1062320228480964e-06,LAMA4,GFRA1
Malignant,Malignant,1.762300108892131e-05,LAMA4,GFRA1
Stroma,Malignant,2.2636570268381e-06,LAMA4,GFRA1
Tcell,Malignant,1.6759419462854525e-06,LAMA4,GFRA1
Bcell,Stroma,3.3881404673678665e-07,LAMA4,GFRA1
Endothelial,Stroma,9.245303703516561e-06,LAMA4,GFRA1
Macrophage,Stroma,4.053123403940661e-06,LAMA4,GFRA1
Malignant,Stroma,2.449584888466308e-06,LAMA4,GFRA1
Stroma,Stroma,0.00014103568776479693,LAMA4,GFRA1
Tcell,Stroma,3.968794781257426e-06,LAMA4,GFRA1
Bcell,Tcell,1.2950299080056619e-05,LAMA4,GFRA1
Endothelial,Tcell,1.6890420181810522e-06,LAMA4,GFRA1
Macrophage,Tcell,8.272106657789993e-06,LAMA4,GFRA1
Malignant,Tcell,1.5134182281505807e-06,LAMA4,GFRA1
Stroma,Tcell,5.876062405854402e-07,LAMA4,GFRA1
Tcell,Tcell,0.0005579997982932198,LAMA4,GFRA1
Bcell,Bcell,0.0007175303723000775,LAMA4,IL6ST
Endothelial,Bcell,5.619076702138333e-06,LAMA4,IL6ST
Macrophage,Bcell,1.2369634062688879e-06,LAMA4,IL6ST
Malignant,Bcell,1.4948133185124144e-06,LAMA4,IL6ST
Stroma,Bcell,1.1096570610079538e-06,LAMA4,IL6ST
Tcell,Bcell,2.233840779249658e-05,LAMA4,IL6ST
Bcell,Endothelial,8.215890889618378e-07,LAMA4,IL6ST
Endothelial,Endothelial,0.00044843265090402726,LAMA4,IL6ST
Macrophage,Endothelial,2.16834286300549e-06,LAMA4,IL6ST
Malignant,Endothelial,8.700548915674654e-07,LAMA4,IL6ST
Stroma,Endothelial,7.247221246477309e-06,LAMA4,IL6ST
Tcell,Endothelial,1.8711313489344737e-05,LAMA4,IL6ST
Bcell,Macrophage,1.6983955726690115e-06,LAMA4,IL6ST
Endothelial,Macrophage,5.014204415351193e-06,LAMA4,IL6ST
Macrophage,Macrophage,0.00023483156432462012,LAMA4,IL6ST
Malignant,Macrophage,9.498573345545107e-07,LAMA4,IL6ST
Stroma,Macrophage,6.066320973124937e-07,LAMA4,IL6ST
Tcell,Macrophage,9.72165273885929e-07,LAMA4,IL6ST
Bcell,Malignant,9.068400372594364e-08,LAMA4,IL6ST
Endothelial,Malignant,2.6266315451541837e-06,LAMA4,IL6ST
Macrophage,Malignant,6.234424256291018e-07,LAMA4,IL6ST
Malignant,Malignant,1.8471630440977397e-05,LAMA4,IL6ST
Stroma,Malignant,1.997592739328225e-06,LAMA4,IL6ST
Tcell,Malignant,1.391451712108064e-06,LAMA4,IL6ST
Bcell,Stroma,1.0478455900642768e-06,LAMA4,IL6ST
Endothelial,Stroma,8.937283252724955e-07,LAMA4,IL6ST
Macrophage,Stroma,1.3334477305050814e-06,LAMA4,IL6ST
Malignant,Stroma,1.4868857745790927e-06,LAMA4,IL6ST
Stroma,Stroma,0.00014806233261385656,LAMA4,IL6ST
Tcell,Stroma,9.03560926299219e-07,LAMA4,IL6ST
Bcell,Tcell,4.247641280497264e-06,LAMA4,IL6ST
Endothelial,Tcell,1.7229362911909565e-06,LAMA4,IL6ST
Macrophage,Tcell,9.97835348758697e-06,LAMA4,IL6ST
Malignant,Tcell,2.2378895408519876e-06,LAMA4,IL6ST
Stroma,Tcell,5.07843777062304e-07,LAMA4,IL6ST
Tcell,Tcell,0.0005328402990614072,LAMA4,IL6ST
Bcell,Bcell,0.000589505897215732,LAMA4,ITGB1
Endothelial,Bcell,2.9096476897488213e-06,LAMA4,ITGB1
Macrophage,Bcell,7.147585379756903e-06,LAMA4,ITGB1
Malignant,Bcell,1.3650668934904204e-06,LAMA4,ITGB1
Stroma,Bcell,1.1183490213802974e-05,LAMA4,ITGB1
Tcell,Bcell,1.7494174659689993e-05,LAMA4,ITGB1
Bcell,Endothelial,2.1214279276871185e-06,LAMA4,ITGB1
Endothelial,Endothelial,0.00043780496172742613,LAMA4,ITGB1
Macrophage,Endothelial,2.262055328770379e-06,LAMA4,ITGB1
Malignant,Endothelial,1.119241872006782e-06,LAMA4,ITGB1
Stroma,Endothelial,8.454182242908261e-07,LAMA4,ITGB1
Tcell,Endothelial,2.9572525041341406e-07,LAMA4,ITGB1
Bcell,Macrophage,1.0801525669013144e-06,LAMA4,ITGB1
Endothelial,Macrophage,1.0177976162309615e-05,LAMA4,ITGB1
Macrophage,Macrophage,0.0002009132370587763,LAMA4,ITGB1
Malignant,Macrophage,1.6605138953766753e-06,LAMA4,ITGB1
Stroma,Macrophage,4.073606008730223e-06,LAMA4,ITGB1
Tcell,Macrophage,9.328629588632179e-07,LAMA4,ITGB1
Bcell,Malignant,1.6105864115517417e-07,LAMA4,ITGB1
Endothelial,Malignant,1.1050979388226106e-06,LAMA4,ITGB1
Macrophage,Malignant,8.646151548847066e-07,LAMA4,ITGB1
Malignant,Malignant,1.6387859225884155e-05,LAMA4,ITGB1
Stroma,Malignant,1.3471019883503616e-06,LAMA4,ITGB1
Tcell,Malignant,9.663746826761434e-07,LAMA4,ITGB1
Bcell,Stroma,1.3254915761587526e-06,LAMA4,ITGB1
Endothelial,Stroma,2.2782880162949136e-06,LAMA4,ITGB1
Macrophage,Stroma,3.139156448514902e-06,LAMA4,ITGB1
Malignant,Stroma,1.4853075918816051e-06,LAMA4,ITGB1
Stroma,Stroma,0.00012821671695419648,LAMA4,ITGB1
Tcell,Stroma,2.457114449278042e-06,LAMA4,ITGB1
Bcell,Tcell,2.7663717109717225e-06,LAMA4,ITGB1
Endothelial,Tcell,4.30418288307478e-06,LAMA4,ITGB1
Macrophage,Tcell,8.213216754704977e-06,LAMA4,ITGB1
Malignant,Tcell,9.644447033405696e-07,LAMA4,ITGB1
Stroma,Tcell,5.835770771854187e-07,LAMA4,ITGB1
Tcell,Tcell,0.0004989591026940214,LAMA4,ITGB1
Bcell,Bcell,0.0007153418831595947,LAMA4,LAMP1
Endothelial,Bcell,6.8944022359464265e-06,LAMA4,LAMP1
Macrophage,Bcell,1.0553826347758758e-05,LAMA4,LAMP1
Malignant,Bcell,1.0562578786543883e-06,LAMA4,LAMP1
Stroma,Bcell,4.8001383762580845e-06,LAMA4,LAMP1
Tcell,Bcell,1.361975509666749e-06,LAMA4,LAMP1
Bcell,Endothelial,6.990260637070897e-07,LAMA4,LAMP1
Endothelial,Endothelial,0.00040820609583149865,LAMA4,LAMP1
Macrophage,Endothelial,6.786182567571036e-06,LAMA4,LAMP1
Malignant,Endothelial,9.89698835683989e-07,LAMA4,LAMP1
Stroma,Endothelial,6.716835574042544e-06,LAMA4,LAMP1
Tcell,Endothelial,2.7147547178806625e-05,LAMA4,LAMP1
Bcell,Macrophage,5.495303329219432e-07,LAMA4,LAMP1
Endothelial,Macrophage,6.704420757729095e-06,LAMA4,LAMP1
Macrophage,Macrophage,0.00021390136389793475,LAMA4,LAMP1
Malignant,Macrophage,1.1809125652973727e-06,LAMA4,LAMP1
Stroma,Macrophage,6.220659892990267e-07,LAMA4,LAMP1
Tcell,Macrophage,1.1856573445656994e-06,LAMA4,LAMP1
Bcell,Malignant,1.2581650120450418e-07,LAMA4,LAMP1
Endothelial,Malignant,3.071469770792397e-06,LAMA4,LAMP1
Macrophage,Malignant,1.1805536251368492e-06,LAMA4,LAMP1
Malignant,Malignant,1.7962827359941485e-05,LAMA4,LAMP1
Stroma,Malignant,9.187213018803108e-07,LAMA4,LAMP1
Tcell,Malignant,1.4987966535371902e-06,LAMA4,LAMP1
Bcell,Stroma,1.1017327047526631e-06,LAMA4,LAMP1
Endothelial,Stroma,1.0000837139669254e-06,LAMA4,LAMP1
Macrophage,Stroma,8.616583133579022e-06,LAMA4,LAMP1
Malignant,Stroma,1.6291860382483748e-06,LAMA4,LAMP1
Stroma,Stroma,0.00015642557965023663,LAMA4,LAMP1
Tcell,Stroma,2.874793722026457e-07,LAMA4,LAMP1
Bcell,Tcell,9.74767412159618e-07,LAMA4,LAMP1
Endothelial,Tcell,5.6823749675479434e-06,LAMA4,LAMP1
Macrophage,Tcell,1.0075622830797896e-05,LAMA4,LAMP1
Malignant,Tcell,1.5998855234345497e-06,LAMA4,LAMP1
Stroma,Tcell,7.013592208197967e-07,LAMA4,LAMP1
Tcell,Tcell,0.0005305549472073082,LAMA4,LAMP1
Bcell,Bcell,0.0004923460450026648,LAMA4,NPTN
Endothelial,Bcell,1.3963910915998131e-06,LAMA4,NPTN
Macrophage,Bcell,1.3888864648697191e-05,LAMA4,NPTN
Malignant,Bcell,2.4327916184132145e-06,LAMA4,NPTN
Stroma,Bcell,2.0308309898943522e-05,LAMA4,NPTN
Tcell,Bcell,3.7540613933770815e-05,LAMA4,NPTN
Bcell,Endothelial,2.708997261221792e-05,LAMA4,NPTN
Endothelial,Endothelial,0.0003882155922859002,LAMA4,NPTN
Macrophage,Endothelial,1.8979171037804934e-05,LAMA4,NPTN
Malignant,Endothelial,1.7073430503671264e-06,LAMA4,NPTN
Stroma,Endothelial,9.884224114796492e-06,LAMA4,NPTN
Tcell,Endothelial,1.7060916598838507e-06,LAMA4,NPTN
Bcell,Macrophage,3.1411911764564867e-06,LAMA4,NPTN
Endothelial,Macrophage,6.064995206373799e-06,LAMA4,NPTN
Macrophage,Macrophage,0.0002006031044150776,LAMA4,NPTN
Malignant,Macrophage,2.4498742017162205e-06,LAMA4,NPTN
Stroma,Macrophage,2.1450343770832272e-06,LAMA4,NPTN
Tcell,Macrophage,7.520586184866757e-06,LAMA4,NPTN
Bcell,Malignant,5.161147251919814e-07,LAMA4,NPTN
